name	author	enable	local	remote_repository	remote_commit	remote_path
neo23x0-apt-naikon	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_naikon.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_naikon.yar
neo23x0-apt-nanocore-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_nanocore_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_nanocore_rat.yar
neo23x0-apt-nazar	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_nazar.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_nazar.yar
neo23x0-apt-ncsc-report-04-2018	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ncsc_report_04_2018.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ncsc_report_04_2018.yar
neo23x0-apt-netwire-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_netwire_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_netwire_rat.yar
neo23x0-apt-nk-gen	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_nk_gen.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_nk_gen.yar
neo23x0-apt-nk-inkysquid	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_nk_inkysquid.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_nk_inkysquid.yar
neo23x0-apt-oilrig	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_oilrig.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_oilrig.yar
neo23x0-apt-oilrig-chafer-mar18	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_oilrig_chafer_mar18.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_oilrig_chafer_mar18.yar
neo23x0-apt-oilrig-oct17	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_oilrig_oct17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_oilrig_oct17.yar
neo23x0-apt-oilrig-rgdoor	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_oilrig_rgdoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_oilrig_rgdoor.yar
neo23x0-apt-olympic-destroyer	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_olympic_destroyer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_olympic_destroyer.yar
neo23x0-apt-onhat-proxy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_onhat_proxy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_onhat_proxy.yar
neo23x0-apt-op-cleaver	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_op_cleaver.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_op_cleaver.yar
neo23x0-apt-op-cloudhopper	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_op_cloudhopper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_op_cloudhopper.yar
neo23x0-apt-op-honeybee	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_op_honeybee.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_op_honeybee.yar
neo23x0-apt-op-shadowhammer	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_op_shadowhammer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_op_shadowhammer.yar
neo23x0-apt-op-wocao	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_op_wocao.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_op_wocao.yar
neo23x0-apt-passcv	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_passcv.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_passcv.yar
neo23x0-apt-passthehashtoolkit	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_passthehashtoolkit.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_passthehashtoolkit.yar
neo23x0-apt-patchwork	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_patchwork.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_patchwork.yar
neo23x0-apt-plead-downloader	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_plead_downloader.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_plead_downloader.yar
neo23x0-apt-plugx	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_plugx.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_plugx.yar
neo23x0-apt-poisonivy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_poisonivy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_poisonivy.yar
neo23x0-apt-poisonivy-gen3	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_poisonivy_gen3.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_poisonivy_gen3.yar
neo23x0-apt-poseidon-group	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_poseidon_group.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_poseidon_group.yar
neo23x0-apt-poshspy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_poshspy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_poshspy.yar
neo23x0-apt-prikormka	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_prikormka.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_prikormka.yar
neo23x0-apt-project-m	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_project_m.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_project_m.yar
neo23x0-apt-project-sauron	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_project_sauron.yara	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_project_sauron.yara
neo23x0-apt-project-sauron-extras	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_project_sauron_extras.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_project_sauron_extras.yar
neo23x0-apt-promethium-neodymium	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_promethium_neodymium.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_promethium_neodymium.yar
neo23x0-apt-pulsesecure	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_pulsesecure.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_pulsesecure.yar
neo23x0-apt-putterpanda	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_putterpanda.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_putterpanda.yar
neo23x0-apt-quarkspwdump	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_quarkspwdump.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_quarkspwdump.yar
neo23x0-apt-quasar-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_quasar_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_quasar_rat.yar
neo23x0-apt-quasar-vermin	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_quasar_vermin.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_quasar_vermin.yar
neo23x0-apt-rancor	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_rancor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_rancor.yar
neo23x0-apt-reaver-sunorcal	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_reaver_sunorcal.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_reaver_sunorcal.yar
neo23x0-apt-rehashed-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_rehashed_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_rehashed_rat.yar
neo23x0-apt-revenge-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_revenge_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_revenge_rat.yar
neo23x0-apt-rocketkitten-keylogger	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_rocketkitten_keylogger.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_rocketkitten_keylogger.yar
neo23x0-apt-rokrat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_rokrat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_rokrat.yar
neo23x0-apt-royalroad	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_royalroad.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_royalroad.yar
neo23x0-apt-ruag	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ruag.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ruag.yar
neo23x0-apt-rwmc-powershell-creddump	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_rwmc_powershell_creddump.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_rwmc_powershell_creddump.yar
neo23x0-apt-sakula	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sakula.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sakula.yar
neo23x0-apt-sandworm-centreon	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sandworm_centreon.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sandworm_centreon.yar
neo23x0-apt-sandworm-exim-expl	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sandworm_exim_expl.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sandworm_exim_expl.yar
neo23x0-apt-saudi-aramco-phish	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_saudi_aramco_phish.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_saudi_aramco_phish.yar
neo23x0-apt-scanbox-deeppanda	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_scanbox_deeppanda.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_scanbox_deeppanda.yar
neo23x0-apt-scarcruft	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_scarcruft.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_scarcruft.yar
neo23x0-apt-seaduke-unit42	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_seaduke_unit42.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_seaduke_unit42.yar
neo23x0-apt-sednit-delphidownloader	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sednit_delphidownloader.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sednit_delphidownloader.yar
neo23x0-apt-servantshell	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_servantshell.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_servantshell.yar
neo23x0-apt-shadowpad	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_shadowpad.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_shadowpad.yar
neo23x0-apt-shamoon	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_shamoon.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_shamoon.yar
neo23x0-apt-shamoon2	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_shamoon2.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_shamoon2.yar
neo23x0-apt-shellcrew-streamex	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_shellcrew_streamex.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_shellcrew_streamex.yar
neo23x0-apt-sidewinder	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sidewinder.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sidewinder.yar
neo23x0-apt-silence	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_silence.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_silence.yar
neo23x0-apt-skeletonkey	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_skeletonkey.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_skeletonkey.yar
neo23x0-apt-slingshot	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_slingshot.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_slingshot.yar
neo23x0-apt-snaketurla-osx	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_snaketurla_osx.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_snaketurla_osx.yar
neo23x0-apt-snowglobe-babar	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_snowglobe_babar.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_snowglobe_babar.yar
neo23x0-apt-sofacy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy.yar
neo23x0-apt-sofacy-cannon	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy_cannon.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy_cannon.yar
neo23x0-apt-sofacy-dec15	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy_dec15.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy_dec15.yar
neo23x0-apt-sofacy-fysbis	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy_fysbis.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy_fysbis.yar
neo23x0-apt-sofacy-hospitality	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy_hospitality.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy_hospitality.yar
neo23x0-apt-sofacy-jun16	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy_jun16.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy_jun16.yar
neo23x0-apt-sofacy-oct17-camp	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy_oct17_camp.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy_oct17_camp.yar
neo23x0-apt-sofacy-xtunnel-bundestag	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy_xtunnel_bundestag.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy_xtunnel_bundestag.yar
neo23x0-apt-sofacy-zebrocy	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sofacy_zebrocy.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sofacy_zebrocy.yar
neo23x0-apt-solarwinds-sunburst	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_solarwinds_sunburst.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_solarwinds_sunburst.yar
neo23x0-apt-solarwinds-susp-sunburst	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_solarwinds_susp_sunburst.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_solarwinds_susp_sunburst.yar
neo23x0-apt-sphinx-moth	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sphinx_moth.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sphinx_moth.yar
neo23x0-apt-stonedrill	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_stonedrill.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_stonedrill.yar
neo23x0-apt-strider	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_strider.yara	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_strider.yara
neo23x0-apt-stuxnet	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_stuxnet.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_stuxnet.yar
neo23x0-apt-stuxshop	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_stuxshop.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_stuxshop.yar
neo23x0-apt-suckfly	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_suckfly.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_suckfly.yar
neo23x0-apt-sunspot	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sunspot.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sunspot.yar
neo23x0-apt-sysscan	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_sysscan.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_sysscan.yar
neo23x0-apt-ta17-293a	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ta17_293A.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ta17_293A.yar
neo23x0-apt-ta17-318a	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ta17_318A.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ta17_318A.yar
neo23x0-apt-ta17-318b	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ta17_318B.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ta17_318B.yar
neo23x0-apt-ta18-074a	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ta18_074A.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ta18_074A.yar
neo23x0-apt-ta18-149a	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ta18_149A.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ta18_149A.yar
neo23x0-apt-ta459	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_ta459.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_ta459.yar
neo23x0-apt-telebots	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_telebots.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_telebots.yar
neo23x0-apt-terracotta	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_terracotta.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_terracotta.yar
neo23x0-apt-terracotta-liudoor	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_terracotta_liudoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_terracotta_liudoor.yar
neo23x0-apt-tetris	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_tetris.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_tetris.yar
neo23x0-apt-threatgroup-3390	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_threatgroup_3390.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_threatgroup_3390.yar
neo23x0-apt-thrip	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_thrip.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_thrip.yar
neo23x0-apt-tick-datper	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_tick_datper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_tick_datper.yar
neo23x0-apt-tick-weaponized-usb	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_tick_weaponized_usb.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_tick_weaponized_usb.yar
neo23x0-apt-tidepool	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_tidepool.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_tidepool.yar
neo23x0-apt-tophat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_tophat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_tophat.yar
neo23x0-apt-triton	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_triton.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_triton.yar
neo23x0-apt-triton-mal-sshdoor	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_triton_mal_sshdoor.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_triton_mal_sshdoor.yar
neo23x0-apt-turbo-campaign	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_turbo_campaign.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_turbo_campaign.yar
neo23x0-apt-turla	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_turla.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_turla.yar
neo23x0-apt-turla-gazer	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_turla_gazer.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_turla_gazer.yar
neo23x0-apt-turla-kazuar	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_turla_kazuar.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_turla_kazuar.yar
neo23x0-apt-turla-mosquito	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_turla_mosquito.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_turla_mosquito.yar
neo23x0-apt-turla-neuron	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_turla_neuron.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_turla_neuron.yar
neo23x0-apt-turla-penquin	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_turla_penquin.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_turla_penquin.yar
neo23x0-apt-turla-png-dropper-nov18	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_turla_png_dropper_nov18.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_turla_png_dropper_nov18.yar
neo23x0-apt-uboat-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_uboat_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_uboat_rat.yar
neo23x0-apt-unc2447-sombrat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_unc2447_sombrat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_unc2447_sombrat.yar
neo23x0-apt-unc2546-dewmode	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_unc2546_dewmode.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_unc2546_dewmode.yar
neo23x0-apt-unit78020-malware	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_unit78020_malware.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_unit78020_malware.yar
neo23x0-apt-uscert-ta17-1117a	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_uscert_ta17-1117a.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_uscert_ta17-1117a.yar
neo23x0-apt-venom-linux-rootkit	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_venom_linux_rootkit.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_venom_linux_rootkit.yar
neo23x0-apt-volatile-cedar	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_volatile_cedar.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_volatile_cedar.yar
neo23x0-apt-vpnfilter	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_vpnfilter.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_vpnfilter.yar
neo23x0-apt-waterbear	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_waterbear.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_waterbear.yar
neo23x0-apt-waterbug	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_waterbug.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_waterbug.yar
neo23x0-apt-webmonitor-rat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_webmonitor_rat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_webmonitor_rat.yar
neo23x0-apt-webshell-chinachopper	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_webshell_chinachopper.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_webshell_chinachopper.yar
neo23x0-apt-wildneutron	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_wildneutron.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_wildneutron.yar
neo23x0-apt-wilted-tulip	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_wilted_tulip.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_wilted_tulip.yar
neo23x0-apt-win-plugx	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_win_plugx.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_win_plugx.yar
neo23x0-apt-winnti	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_winnti.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_winnti.yar
neo23x0-apt-winnti-br	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_winnti_br.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_winnti_br.yar
neo23x0-apt-winnti-burning-umbrella	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_winnti_burning_umbrella.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_winnti_burning_umbrella.yar
neo23x0-apt-winnti-hdroot	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_winnti_hdroot.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_winnti_hdroot.yar
neo23x0-apt-winnti-linux	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_winnti_linux.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_winnti_linux.yar
neo23x0-apt-winnti-ms-report-201701	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_winnti_ms_report_201701.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_winnti_ms_report_201701.yar
neo23x0-apt-woolengoldfish	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_woolengoldfish.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_woolengoldfish.yar
neo23x0-apt-xrat	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_xrat.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_xrat.yar
neo23x0-apt-zxshell	Florian Roth (Neo23x0)	TRUE	neo23x0/apt_zxshell.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/apt_zxshell.yar
neo23x0-cn-pentestset-scripts	Florian Roth (Neo23x0)	TRUE	neo23x0/cn_pentestset_scripts.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/cn_pentestset_scripts.yar
neo23x0-cn-pentestset-tools	Florian Roth (Neo23x0)	TRUE	neo23x0/cn_pentestset_tools.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/cn_pentestset_tools.yar
neo23x0-cn-pentestset-webshells	Florian Roth (Neo23x0)	TRUE	neo23x0/cn_pentestset_webshells.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/cn_pentestset_webshells.yar
neo23x0-crime-academic-data-centers-camp-may20	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_academic_data_centers_camp_may20.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_academic_data_centers_camp_may20.yar
neo23x0-crime-andromeda-jun17	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_andromeda_jun17.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_andromeda_jun17.yar
neo23x0-crime-antifw-installrex	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_antifw_installrex.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_antifw_installrex.yar
neo23x0-crime-atm-dispenserxfs	Florian Roth (Neo23x0)	TRUE	neo23x0/crime_atm_dispenserxfs.yar	https://github.com/Neo23x0/signature-base	refs/heads/master	yara/crime_atm_dispenserxfs.yar
